연도,월,분기,청코드,내외항구분,수출입구분명,시설코드,시설명,부두구분명,아외국구분,적공구분,컨테이너수(10피트),컨테이너수(20피트),컨테이너수(40피트),컨테이너수(기타),전체개수,전체물동량
2024,12,4,북항,외항,수입,29,신국제여객터미널,일반부두,아국선,적컨,51,247,434,0,732,1140.5
2024,01,1,북항,외항,수출환적,29,신국제여객터미널,일반부두,아국선,적컨,0,118,246,0,364,610
2024,01,1,북항,외항,수입환적,29,신국제여객터미널,일반부두,아국선,적컨,0,16,11,0,27,38
2024,01,1,북항,외항,수출,29,신국제여객터미널,일반부두,아국선,적컨,56,287,199,0,542,713
2024,01,1,북항,외항,수입,29,신국제여객터미널,일반부두,아국선,적컨,49,220,277,0,546,798.5
2024,05,2,북항,외항,수출,29,신국제여객터미널,일반부두,아국선,적컨,18,277,299,0,594,884
2024,05,2,북항,외항,수입,29,신국제여객터미널,일반부두,아국선,적컨,61,236,434,0,731,1134.5
2024,03,1,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,2,20,0,22,42
2024,03,1,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,20,193,1,214,408.25
2024,03,1,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,284,577,0,861,1438
2024,03,1,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2150,5457,1,7608,13066.25
2024,04,2,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,1,867,0,868,1735
2024,04,2,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,292,494,0,786,1280
2024,04,2,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,409,1411,0,1820,3231
2024,04,2,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,1888,3870,34,5792,9704.5
2024,08,3,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,26,226,0,252,478
2024,08,3,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,4,418,0,422,840
2024,08,3,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,480,1618,0,2098,3716
2024,08,3,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,3983,4175,0,8158,12333
2024,10,4,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,2,268,0,270,538
2024,10,4,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,15,599,0,614,1213
2024,10,4,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,571,2370,0,2941,5311
2024,10,4,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,4740,6385,0,11125,17510
2024,02,1,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,12,1720,0,1732,3452
2024,02,1,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,18,773,0,791,1564
2024,02,1,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,96,549,0,645,1194
2024,02,1,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,1433,1080,0,2513,3593
2024,06,2,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,9,136,0,145,281
2024,06,2,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,26,209,0,235,444
2024,06,2,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,476,2133,0,2609,4742
2024,06,2,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,1285,3278,0,4563,7841
2024,07,3,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,21,281,60,362,718
2024,11,4,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,25,876,0,901,1777
2024,11,4,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,5,1199,1,1205,2405.25
2024,11,4,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,742,2255,0,2997,5252
2024,11,4,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2917,2991,0,5908,8899
2024,07,3,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,111,1084,0,1195,2279
2024,07,3,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,847,2287,0,3134,5421
2024,07,3,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2092,4007,32,6131,10178
2024,05,2,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,169,1912,0,2081,3993
2024,05,2,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,14,555,0,569,1124
2024,05,2,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,272,2559,0,2831,5390
2024,05,2,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2868,3194,18,6080,9296.5
2024,12,4,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,119,0,0,119,119
2024,12,4,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,6,86,1490,0,1582,3069
2024,09,3,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,0,922,0,922,1844
2024,09,3,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,0,1159,31,1190,2387.75
2024,09,3,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,461,2191,0,2652,4843
2024,09,3,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2549,4244,27,6820,11097.75
2024,12,4,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,585,1721,0,2306,4027
2024,12,4,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,2592,3354,0,5946,9300
2024,01,1,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,공컨,0,23,770,0,793,1563
2024,01,1,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,공컨,0,27,2537,0,2564,5101
2024,01,1,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,공컨,0,241,830,0,1071,1901
2024,01,1,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,공컨,0,1428,2810,29,4267,7113.25
2024,03,1,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,3987,9925,2,13914,23841.5
2024,03,1,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,1059,972,0,2031,3003
2024,03,1,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,407,295,0,702,997
2024,03,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,401,313,0,714,1027
2024,04,2,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,230,37,0,267,304
2024,04,2,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,4,17,0,21,38
2024,03,1,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,1568,1098,0,2666,3764
2024,10,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,3614,3201,0,6815,10016
2024,10,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,4897,3990,0,8887,12877
2024,10,4,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,5236,3429,8,8673,12112
2024,10,4,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,3080,3604,0,6684,10288
2024,02,1,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,1415,1812,0,3227,5039
2024,02,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,1645,2112,0,3757,5869
2024,02,1,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,4486,4245,2,8733,12980.5
2024,02,1,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,5252,3677,0,8929,12606
2024,11,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,4305,3327,0,7632,10959
2024,11,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,5005,4701,0,9706,14407
2024,11,4,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,4935,3771,1,8707,12479.25
2024,11,4,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,2866,3654,0,6520,10174
2024,09,3,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,3373,2117,2,5492,7611.5
2024,09,3,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,2429,2922,0,5351,8273
2024,09,3,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,3451,2779,0,6230,9009
2024,09,3,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,4351,3167,0,7518,10685
2024,12,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,3779,3398,0,7177,10575
2024,12,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,4389,3928,0,8317,12245
2024,12,4,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,3713,3103,0,6816,9919
2024,12,4,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,4722,4449,0,9171,13620
2024,01,1,북항,외항,수출환적,31,신감만부두,컨테이너부두,외국선,적컨,0,2218,1923,0,4141,6064
2024,01,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,외국선,적컨,0,3235,2216,0,5451,7667
2024,01,1,북항,외항,수출,31,신감만부두,컨테이너부두,외국선,적컨,0,3687,4121,2,7810,11933.5
2024,01,1,북항,외항,수입,31,신감만부두,컨테이너부두,외국선,적컨,0,7554,5219,2,12775,17996.5
2024,03,1,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,109,67,0,176,243
2024,10,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,공컨,0,10,0,0,10,10
2024,10,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,공컨,0,48,1,0,49,50
2024,10,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,263,1340,20,1623,2988
2024,10,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,공컨,0,1613,780,5,2398,3184.25
2024,02,1,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,487,184,0,671,855
2024,11,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,공컨,0,30,2,0,32,34
2024,11,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,공컨,0,52,103,0,155,258
2024,11,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,700,1658,40,2398,4106
2024,11,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,공컨,0,1286,445,20,1751,2221
2024,09,3,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,820,1047,39,1906,3001.75
2024,09,3,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,공컨,0,1641,606,57,2304,2981.25
2024,09,3,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,공컨,0,2,10,0,12,22
2024,09,3,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,공컨,0,10,41,0,51,92
2024,12,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,공컨,0,11,10,0,21,31
2024,12,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,공컨,0,41,16,0,57,73
2024,12,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,317,220,0,537,757
2024,12,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,공컨,0,1028,543,20,1591,2159
2024,01,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,공컨,0,0,3,0,3,6
2024,01,1,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,공컨,0,749,382,0,1131,1513
2024,01,1,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,공컨,0,225,102,0,327,429
2024,03,1,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,30,5,0,35,40
2024,03,1,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,30,20,0,50,70
2024,03,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,47,24,0,71,95
2024,03,1,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,78,98,0,176,274
2024,10,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,3271,2628,0,5899,8527
2024,10,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,3626,2648,0,6274,8922
2024,10,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,2795,1681,12,4488,6184
2024,10,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,2097,2216,0,4313,6529
2024,02,1,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,135,33,0,168,201
2024,02,1,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,108,90,0,198,288
2024,02,1,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,75,22,0,97,119
2024,02,1,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,303,260,0,563,823
2024,11,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,3561,2625,0,6186,8811
2024,11,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,3918,2846,0,6764,9610
2024,11,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,2949,1858,8,4815,6683
2024,11,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,2159,2355,0,4514,6869
2024,09,3,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,2865,1760,8,4633,6403
2024,09,3,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,1765,2475,0,4240,6715
2024,09,3,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,2999,2545,0,5544,8089
2024,09,3,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,3163,2397,0,5560,7957
2024,12,4,북항,외항,수출환적,31,신감만부두,컨테이너부두,아국선,적컨,0,2687,2100,0,4787,6887
2024,12,4,북항,외항,수입환적,31,신감만부두,컨테이너부두,아국선,적컨,0,2654,2433,0,5087,7520
2024,12,4,북항,외항,수출,31,신감만부두,컨테이너부두,아국선,적컨,0,1912,1200,2,3114,4316.5
2024,12,4,북항,외항,수입,31,신감만부두,컨테이너부두,아국선,적컨,0,1606,1719,0,3325,5044
2024,03,1,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4464,11582,34,16080,27704.5
2024,03,1,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,5443,6974,1,12418,19393.25
2024,03,1,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,3317,4226,0,7543,11769
2024,04,2,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,5517,11321,23,16861,28210.75
2024,04,2,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4712,11742,52,16506,28313
2024,04,2,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,4358,5874,11,10243,16130.75
2024,04,2,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,2816,4193,0,7009,11202
2024,08,3,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4590,11367,2,15959,27328.5
2024,08,3,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,3760,9886,21,13667,23579.25
2024,08,3,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,5321,9220,8,14549,23779
2024,08,3,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,3722,4291,0,8013,12304
2024,10,4,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,3242,8494,8,11744,20248
2024,10,4,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4543,7345,4,11892,19242
2024,10,4,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,5384,6534,4,11922,18461
2024,10,4,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,2987,4439,0,7426,11865
2024,02,1,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,3248,8790,2,12040,20832.5
2024,02,1,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,2750,10457,25,13232,23720.25
2024,02,1,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,2833,3716,1,6550,10267.25
2024,02,1,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,1835,2329,0,4164,6493
2024,06,2,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4093,11066,47,15206,26330.75
2024,06,2,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,4109,10152,77,14338,24586.25
2024,06,2,신항,외항,수출,12,신항6부두,컨테이너부두,외국선,적컨,0,5648,7883,16,13547,21450
2024,06,2,신항,외항,수입,12,신항6부두,컨테이너부두,외국선,적컨,0,3604,5086,2,8692,13780.5
2024,07,3,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,5575,14078,89,19742,33931.25
2024,11,4,신항,외항,수출환적,12,신항6부두,컨테이너부두,외국선,적컨,0,3408,8582,1,11991,20574.25
2024,11,4,신항,외항,수입환적,12,신항6부두,컨테이너부두,외국선,적컨,0,2992,7724,17,10733,18478.25
